booth_code,x,y
N110,131,116
N109,109,129
N105,111,195
N104,134,207
N111,218,95
N112,218,112
N102,214,211
N103,213,229
1A-A41,352,81
1A-A39,352,89
1A-A37,353,97
1A-A35,352,105
1A-A33,353,114
1A-A31,352,123
1A-A29,352,141
1A-A21,352,163
1A-A19,352,184
1A-A17,353,192
1A-A15,352,202
1A-A13,353,217
1A-A11,353,225
1A-A09,352,233
1A-A07,352,242
1A-A05,352,249
1A-A01,353,263
1A-A44,368,78
1A-A42,367,86
1A-A40,367,95
1A-A38,367,103
1A-A34,367,119
1A-A32,367,130
1A-A30,367,140
1A-A28,367,148
1A-A24,372,161
1A-A20,372,185
1A-A16,371,204
1A-A12,372,220
1A-A02,372,249
1A-B41,375,83
1A-B39,375,95
1A-B37,375,103
1A-B35,375,115
1A-B31,375,127
1A-B27,375,144
1A-B44,389,78
1A-B42,389,85
1A-B40,390,95
1A-B38,389,103
1A-B36,388,114
1A-B34,389,124
1A-B30,393,136
1A-B28,388,148
1A-B24,394,160
1A-B20,393,185
1A-B16,393,204
1A-B12,393,220
1A-B08,393,236
1A-B02,394,258
1A-C39,396,87
1A-C37,396,103
1A-C33,396,118
1A-C27,397,148
1A-C42,415,83
1A-C38,410,100
1A-C34,415,118
1A-C24,415,155
1A-C18,415,190
1A-C10,416,227
1A-C02,416,254
1A-D37,420,100
1A-D40,433,87
1A-D38,433,103
1A-D36,434,114
1A-D34,433,122
1A-D30,434,136
1A-D24,437,156
1A-D20,437,185
1A-D14,437,208
1A-D10,437,228
1A-D02,437,253
1A-E41,441,82
1A-E37,441,99
1A-E35,441,114
1A-E33,441,123
1A-E29,441,136
1A-E17,441,197
1A-E42,460,83
1A-E40,455,94
1A-E36,455,109
1A-E30,456,131
1A-E24,459,155
1A-E20,460,185
1A-E18,455,198
1A-E14,459,211
1A-E02,459,245
1A-F39,463,95
1A-F37,463,103
1A-F35,464,111
1A-F29,463,131
1A-F17,463,197
1A-F42,477,82
1A-F40,477,95
1A-F38,477,103
1A-F36,477,114
1A-F34,477,123
1A-F28,479,148
1A-F24,481,160
1A-F20,482,185
1A-F18,477,197
1A-F12,477,222
1A-F08,481,236
1A-F02,481,257
1B-A41,485,83
1B-A37,486,98
1B-A33,485,119
1B-A31,484,130
1B-A29,484,140
1B-A27,485,148
1B-A17,485,198
1B-A15,485,207
1B-A13,485,215
1B-A11,485,223
1CON-072,362,304
1CON-069,366,323
1CON-066,375,326
1CON-065,385,328
1CON-064,393,330
1CON-063,412,303
1CON-062,430,305
1CON-061,417,337
1CON-060,424,337
1CON-059,433,338
1CON-058,440,341
1CON-057,450,340
1CON-056,458,341
1CON-055,468,343
1CON-054,474,344
1CON-053,483,345
1CON-052,490,347
1CON-051,524,314
1CON-050,543,306
1CON-049,543,314
1CON-048,563,311
1CON-047,516,347
1CON-045,526,348
1CON-044,537,348
1CON-043,547,348
1CON-042,556,348
1CON-041,565,347
1CON-040,573,347
1CON-039,582,350
1CON-038,589,346
1CON-037,598,346
1CON-036,605,346
1CON-035,615,345
1CON-034,623,344
1CON-033,630,343
1CON-032,638,342
1CON-031,648,341
1CON-030,657,339
1CON-029,665,337
1CON-028,672,336
1CON-027,675,302
1CON-026,702,311
1CON-025,722,306
1CON-024,752,341
1CON-022,764,341
1CON-021,774,340
1CON-020,782,340
1CON-019,789,340
1CON-018,797,341
1CON-016,807,340
1CON-014,820,339
1CON-012,851,340
1CON-011,862,340
1CON-009,874,340
1CON-007,909,350
1CON-005,925,350
1CON-003,940,349
1CON-001,954,347
1CON-001A,973,347
1E-G34,969,82
1E-G32,967,94
1E-G30,967,102
1E-G26,967,114
1E-G22,967,151
1E-G16,967,171
1E-G10,967,225
1E-G08,967,243
1E-G02,968,260
1E-G39,952,87
1E-G37,954,103
1E-G35,954,112
1E-G31,954,126
1E-G27,954,143
1E-G13,953,210
1E-G07,954,233
1E-F40,944,87
1E-F36,946,107
1E-F32,946,127
1E-F28,945,142
1E-F24,950,160
1E-F18,949,190
1E-F14,945,210
1E-F08,945,233
1E-F02,950,259
1E-F39,934,86
1E-F37,933,107
1E-F33,933,118
1E-F27,933,139
1E-F15,933,203
1E-F09,933,222
1E-E40,925,87
1E-E34,925,114
1E-E28,925,139
1E-E24,929,160
1E-E18,929,188
1E-E10,925,219
1E-E02,929,254
1E-E39,910,86
1E-E33,911,114
1E-E29,911,135
1E-E17,911,198
1E-E13,911,211
1E-D40,904,86
1E-D34,904,114
1E-D24,907,156
1E-D20,907,185
1E-D18,903,197
1E-D10,907,227
1E-D02,907,254
1E-D35,892,103
1E-D17,892,190
1E-C42,888,82
1E-C36,884,102
1E-C32,888,124
1E-C30,884,139
1E-C24,888,155
1E-C16,884,194
1E-C02,888,246
1E-C39,872,86
1E-C35,873,107
1E-C29,873,131
1E-C13,872,207
1E-B40,865,87
1E-B36,865,107
1E-B34,865,123
1E-B30,865,135
1E-B24,869,156
1E-B20,869,185
1E-B12,865,211
1E-B02,870,246
1E-B39,852,86
1E-B37,853,102
1E-B33,853,116
1E-B31,853,128
1E-B29,853,139
1E-B27,853,148
1E-B17,853,197
1E-B13,853,211
1E-B07,853,233
1E-A42,845,83
1E-A40,845,96
1E-A38,845,103
1E-A36,845,111
1E-A34,845,118
1E-A28,845,147
1E-A24,849,160
1E-A20,849,185
1E-A18,845,198
1E-A10,845,228
1E-A02,850,256
1E-A41,833,82
1E-A39,833,95
1E-A37,834,103
1E-A33,833,116
1E-A09,832,230
1E-A07,834,241
1D-D40,824,87
1D-D34,825,112
1D-D28,824,148
1D-D24,830,160
1D-D20,828,185
1D-D10,825,229
1D-D02,829,258
1D-D39,813,86
1D-D33,813,113
1D-D27,813,139
1D-D17,813,198
1D-D11,813,223
1D-C40,806,86
1D-C34,806,114
1D-C28,805,139
1D-C24,810,160
1D-C20,811,185
1D-C18,806,197
1D-C14,811,210
1D-C12,807,224
1D-C08,810,236
1D-C02,811,258
1D-C39,794,86
1D-C37,795,102
1D-C33,795,119
1D-C27,795,140
1D-C15,794,202
1D-B40,787,85
1D-B38,787,104
1D-B34,787,117
1D-B28,785,139
1D-B24,789,161
1D-B20,790,185
1D-B16,786,202
1D-B12,791,219
1D-B08,791,237
1D-B02,791,258
1D-B39,774,86
1D-B37,775,102
1D-B33,775,119
1D-B27,775,139
1D-B13,774,206
1D-A40,767,87
1D-A38,767,104
1D-A34,766,118
1D-A32,768,130
1D-A28,767,144
1D-A24,770,160
1D-A20,770,185
1D-A14,766,207
1D-A08,772,233
1D-A02,772,258
1D-A39,754,86
1D-A37,755,103
1D-A35,754,112
1D-A33,755,126
1D-A23,754,156
1D-A11,754,219
1D-A01,756,250
1C-G42,747,82
1C-G40,747,94
1C-G38,747,103
1C-G36,747,112
1C-G33,740,126
1C-G34,749,125
1C-G28,747,148
1C-G24,747,161
1C-G20,751,185
1C-G11,741,218
1C-G12,747,218
1C-G08,747,236
1C-G02,747,257
1C-G41,735,82
1C-G39,735,95
1C-G37,735,103
1C-G35,735,111
1C-G07,735,236
1C-F40,727,87
1C-F38,727,103
1C-F36,726,110
1C-F34,727,123
1C-F32,727,131
1C-F28,727,143
1C-F24,731,161
1C-F20,730,185
1C-F14,726,206
1C-F08,726,234
1C-F02,730,257
1C-F39,716,86
1C-F37,715,103
1C-F35,715,115
1C-F27,715,139
1C-F17,714,198
1C-F13,714,214
1C-E40,707,86
1C-E34,707,112
1C-E28,706,139
1C-E24,711,160
1C-E20,711,185
1C-E18,707,197
1C-E14,706,215
1C-E08,712,237
1C-E02,711,257
1C-E39,695,86
1C-E37,696,103
1C-E35,696,111
1C-E33,696,121
1C-E13,694,214
1C-D40,688,87
1C-D34,688,111
1C-D24,692,147
1C-D20,692,185
1C-D16,691,202
1C-D14,687,215
1C-D10,691,227
1C-D02,691,254
1C-D39,675,94
1C-D37,675,103
1C-D35,676,113
1C-D33,675,123
1C-D27,676,147
1C-D17,675,199
1C-C42,671,83
1C-C40,667,95
1C-C38,667,103
1C-C36,668,113
1C-C34,666,122
1C-C28,667,148
1C-C24,672,161
1C-C20,671,185
1C-C18,667,200
1C-C10,671,227
1C-C02,671,254
1C-C41,655,83
1C-C39,655,94
1C-C37,656,103
1C-C31,655,123
1C-C27,655,143
1C-C09,654,229
1C-C07,656,241
1C-B40,648,86
1C-B38,648,103
1C-B32,646,123
1C-B28,647,143
1C-B24,651,160
1C-B18,651,189
1C-B14,651,209
1C-B10,646,229
1C-B02,652,256
1C-B41,634,83
1C-B39,634,95
1C-B37,634,103
1C-B35,635,115
1C-B33,634,123
1C-B31,634,131
1C-B13,634,209
1C-A40,626,86
1C-A38,626,104
1C-A36,626,115
1C-A32,625,127
1C-A24,630,152
1C-A18,630,190
1C-A16,626,207
1C-A14,627,215
1C-A10,630,228
1C-A02,630,254
1C-A41,613,82
1C-A37,613,99
1C-A33,613,117
1C-A23,613,155
1C-A17,613,197
1C-A07,613,241
1C-A05,613,250
1B-F44,605,78
1B-F42,606,86
1B-F40,606,95
1B-F38,605,103
1B-F36,605,113
1B-F34,604,123
1B-F24,606,156
1B-F20,609,185
1B-F18,605,197
1B-F10,609,228
1B-F06,605,246
1B-F02,609,262
1B-F41,592,82
1B-F39,593,95
1B-F37,594,104
1B-F35,592,115
1B-F33,593,123
1B-F31,592,130
1B-F29,592,139
1B-F27,593,147
1B-F13,593,205
1B-F09,593,223
1B-E42,585,82
1B-E40,585,95
1B-E38,584,104
1B-E36,586,114
1B-E30,584,131
1B-E28,585,148
1B-E24,589,160
1B-E18,590,190
1B-E14,586,207
1B-E10,585,223
1B-E02,590,254
1B-E41,571,82
1B-E39,572,94
1B-E29,572,130
1B-E17,572,198
1B-E09,572,229
1B-D40,565,86
1B-D36,568,108
1B-D34,565,123
1B-D32,565,131
1B-D30,565,140
1B-D24,568,155
1B-D20,567,184
1B-D18,564,198
1B-D14,568,210
1B-D10,564,228
1B-D02,568,255
1B-D39,551,86
1B-D37,551,104
1B-D35,550,114
1B-D33,551,123
1B-D29,551,135
1B-D17,551,198
1B-D13,550,210
1B-C40,544,87
1B-C38,543,103
1B-C34,543,118
1B-C24,548,156
1B-C20,548,185
1B-C18,543,197
1B-C08,547,231
1B-C02,548,258
1B-C39,529,86
1B-C11,528,215
1B-B40,521,86
1B-B36,525,108
1B-B32,526,127
1B-B28,526,144
1B-B24,525,161
1B-B18,526,190
1B-B12,521,215
1B-B02,525,250
1B-B39,506,87
1B-B37,506,103
1B-B35,506,116
1B-B33,507,124
1B-B31,508,131
1B-B29,507,139
1B-B27,506,148
1B-B15,506,206
1B-A44,499,77
1B-A42,499,87
1B-A40,500,95
1B-A38,499,103
1B-A36,499,114
1B-A34,499,123
1B-A32,500,131
1B-A28,499,143
1B-A24,504,160
1B-A18,502,191
1B-A16,499,207
1B-A12,503,218
1B-A08,504,236
1B-A02,503,258
