booth_code,x,y
5B-A43,72,139
5B-A39,72,153
5B-A37,71,168
5B-A27,71,182
5B-A25,72,196
5B-A23,72,211
5B-A21,71,239
5B-A19,71,253
5B-A17,72,267
5B-A15,72,281
5B-A13,71,296
5B-A11,73,312
5B-A09,71,325
5B-A07,72,341
5B-A01,72,369
5B-A44,98,109
5B-A36,98,126
5B-A34,98,139
5B-A32,98,154
5B-A28,98,175
5B-A24,98,205
5B-A20,96,247
5B-A16,96,275
5B-A14,97,295
5B-A10,104,319
5B-A06,98,347
5B-A02,105,376
5B-B43,111,66
5B-B41,111,80
5B-B39,111,94
5B-B37,112,109
5B-B35,110,126
5B-B33,110,139
5B-B31,112,152
5B-B29,111,167
5B-B27,112,182
5B-B23,112,204
5B-B19,112,246
5B-B17,112,266
5B-B15,112,282
5B-B13,112,295
5B-B05,112,347
5B-B44,138,65
5B-B42,138,81
5B-B40,139,95
5B-B38,138,108
5B-B36,139,124
5B-B34,137,140
5B-B32,138,153
5B-B30,138,168
5B-B28,138,182
5B-B24,138,204
5B-B20,138,245
5B-B14,137,282
5B-B12,138,312
5B-B08,138,333
5B-B02,145,368
5B-C43,153,66
5B-C39,152,96
5B-C37,154,110
5B-C35,152,126
5B-C33,152,140
5B-C29,152,161
5B-C27,152,183
5B-C23,152,203
5B-C19,152,245
5B-C17,153,267
5B-C13,153,289
5B-C09,153,319
5B-C07,153,340
5B-C42,178,74
5B-C40,178,95
5B-C38,178,109
5B-C36,177,126
5B-C34,177,141
5B-C32,177,154
5B-C30,177,168
5B-C28,179,183
5B-C24,178,203
5B-C20,177,245
5B-C18,178,267
5B-C16,178,282
5B-C14,178,294
5B-C12,177,312
5B-C10,178,326
5B-C08,178,340
5B-C02,184,366
5B-D41,192,74
5B-D39,192,95
5B-D37,192,110
5B-D35,193,126
5B-D33,192,140
5B-D29,194,162
5B-D27,193,183
5B-D23,191,204
5B-D17,193,254
5B-D15,192,282
5B-D13,192,296
5B-D11,193,312
5B-D09,192,327
5B-D42,218,72
5B-D40,219,94
5B-D38,219,109
5B-D36,218,126
5B-D34,219,139
5B-D32,218,154
5B-D30,218,168
5B-D28,218,184
5B-D24,217,204
5B-D20,218,246
5B-D18,218,268
5B-D16,218,281
5B-D14,219,295
5B-D12,218,312
5B-D08,217,333
5B-D06,218,353
5B-D02,226,372
5B-E41,232,73
5B-E37,233,103
5B-E35,233,126
5B-E33,234,140
5B-E31,233,154
5B-E27,233,173
5B-E23,234,203
5B-E19,232,245
5B-E17,233,267
5B-E15,233,281
5B-E13,233,295
5B-E11,232,312
5B-E09,233,327
5B-E07,233,342
5B-E44,258,66
5B-E42,258,81
5B-E40,258,94
5B-E38,257,108
5B-E36,258,126
5B-E34,258,139
5B-E32,258,154
5B-E30,258,170
5B-E24,258,198
5B-E20,258,245
5B-E18,258,268
5B-E16,258,282
5B-E14,259,296
5B-E12,260,313
5B-E10,258,325
5B-E08,259,341
5B-E06,259,354
5B-E02,266,375
5B-F41,271,73
5B-F39,272,95
5B-F37,273,108
5B-F35,272,126
5B-F33,272,140
5B-F31,272,154
5B-F27,273,175
5B-F23,274,203
5B-F19,272,245
5B-F17,272,267
5B-F13,273,288
5B-F11,272,314
5B-F07,272,333
5B-F05,273,354
5B-F42,299,74
5B-F40,298,95
5B-F38,298,109
5B-F36,299,127
5B-F34,298,140
5B-F32,298,154
5B-F30,298,168
5B-F28,298,182
5B-F24,298,204
5B-F20,298,245
5B-F18,298,266
5B-F16,297,282
5B-F14,298,297
5B-F12,298,312
5B-F10,298,326
5B-F08,298,340
5B-F06,298,355
5B-F02,305,377
5C-A41,313,73
5C-A39,312,96
5C-A37,314,110
5C-A35,312,125
5C-A33,311,140
5C-A31,312,156
5C-A29,312,170
5C-A27,312,182
5C-A23,313,204
5C-A17,313,255
5C-A15,314,282
5C-A13,314,295
5C-A11,313,312
5C-A09,313,327
5C-A05,313,347
5C-A44,335,66
5C-A42,335,81
5C-A40,336,94
5C-A38,335,109
5C-A36,335,126
5C-A34,335,140
5C-A32,335,155
5C-A30,335,168
5C-A28,335,182
5C-A24,335,204
5C-A18,334,253
5C-A16,335,282
5C-A14,335,296
5C-A12,335,312
5C-A10,335,325
5C-A08,335,340
5C-A06,336,353
5C-A02,343,375
5C-B43,350,68
5C-B41,349,82
5C-B39,351,96
5C-B37,350,110
5C-B35,350,126
5C-B33,349,141
5C-B31,348,155
5C-B27,349,174
5C-B23,350,204
5C-B17,350,254
5C-B15,349,282
5C-B13,350,297
5C-B11,351,312
5C-B05,351,340
5C-B42,374,72
5C-B40,374,94
5C-B38,374,109
5C-B36,374,127
5C-B34,374,139
5C-B32,374,154
5C-B28,374,175
5C-B24,373,205
5C-B20,381,247
5C-B16,374,274
5C-B14,373,297
5C-B12,374,312
5C-B08,374,331
5C-B06,374,354
5C-B02,381,376
5C-C41,388,73
5C-C39,388,94
5C-C37,388,109
5C-C35,388,127
5C-C33,389,141
5C-C31,388,154
5C-C29,388,169
5C-C27,388,182
5C-C23,388,204
5C-C17,388,267
5C-C15,388,282
5C-C13,388,295
5C-C11,389,312
5C-C09,388,327
5C-C07,388,342
5C-C05,388,354
5C-C44,411,65
5C-C42,411,81
5C-C40,411,96
5C-C36,411,118
5C-C30,411,161
5C-C28,411,182
5C-C24,412,204
5C-C20,411,245
5C-C18,409,267
5C-C16,411,282
5C-C14,411,297
5C-C12,410,312
5C-C10,410,327
5C-C06,410,347
5C-C02,418,375
5C-D41,426,72
5C-D39,425,97
5C-D35,426,117
5C-D29,425,163
5C-D27,426,182
5C-D23,426,204
5C-D19,425,245
5C-D17,426,268
5C-D15,425,280
5C-D13,426,297
5C-D11,425,312
5C-D09,425,327
5C-D05,426,347
5C-D40,447,97
5C-D36,449,120
5C-D32,449,154
5C-D30,449,171
5C-D28,450,183
5C-D24,455,203
5C-D20,448,245
5C-D18,448,267
5C-D14,449,287
5C-D12,449,312
5C-D10,449,328
5C-D08,448,340
5C-D06,448,354
5C-D02,455,375
5C-E31,462,155
5C-E29,463,170
5C-E27,464,183
5C-E19,462,245
5C-E17,462,267
5C-E13,461,288
5C-E11,462,311
5C-E09,462,327
5C-E07,462,340
5C-E05,464,355
5C-E32,486,154
5C-E30,486,168
5C-E28,486,182
5C-E24,486,203
5C-E20,487,247
5C-E18,486,268
5C-E16,486,282
5C-E14,486,296
5C-E10,486,319
5C-E08,486,341
5C-E06,486,355
5C-E02,492,376
5C-F31,499,154
5C-F29,499,168
5C-F27,499,183
5C-F23,501,204
5C-F19,500,245
5C-F17,499,267
5C-F15,500,282
5C-F13,501,295
5C-F11,500,310
5C-F09,500,327
5C-F05,499,347
5C-F32,521,154
5C-F30,522,167
5C-F28,522,182
5C-F26,522,196
5C-F24,521,211
5C-F22,521,239
5C-F20,522,252
5C-F18,522,267
5C-F16,522,282
5C-F14,522,296
5C-F12,522,310
5C-F10,521,325
5C-F08,521,340
5C-F06,522,354
5C-F02,522,376
5C-G37,462,126
5C-G36,476,126
5C-G35,490,126
5C-G34,504,124
5C-G33,520,126
5CON-001,183,513
5CON-002,197,513
5CON-003,211,512
5CON-004,227,513
5CON-005,241,512
5CON-006,254,511
5CON-007,269,511
5CON-008,284,509
5CON-011,325,507
5CON-012,341,505
5CON-013,355,502
5CON-014,367,502
5CON-015,382,500
5CON-18C,649,480
5E-G02,682,139
5E-G04,696,139
5E-G06,710,139
5E-G08,725,139
5E-G10,741,139
5E-G12,755,140
5E-G14,770,139
5E-G16,784,139
5E-G18,798,139
5E-G20,811,140
5E-G22,826,141
5E-G24,848,141
5E-G26,863,140
5E-G28,877,140
5E-G30,891,139
5E-G32,905,139
5E-G38,921,139
5E-G01,692,165
5E-G09,742,166
5E-G11,754,166
5E-G13,770,166
5E-G15,784,165
5E-G17,797,165
5E-G19,812,165
5E-G21,826,165
5E-G25,864,165
5E-G27,877,165
5E-G29,892,165
5E-G33,921,167
5E-G35,935,165
5E-F02,691,180
5E-F06,713,180
5E-F08,728,180
5E-F10,742,180
5E-F12,755,179
5E-F14,771,180
5E-F16,785,181
5E-F18,798,180
5E-F20,811,179
5E-F22,826,180
5E-F24,849,179
5E-F26,864,180
5E-F28,884,180
5E-F34,919,180
5E-F36,934,180
5E-F03,703,205
5E-F07,724,206
5E-F09,741,205
5E-F11,756,207
5E-F13,770,206
5E-F15,783,206
5E-F17,798,206
5E-F19,812,204
5E-F21,826,205
5E-F23,850,205
5E-F25,863,205
5E-F27,879,206
5E-F29,891,206
5E-F33,920,205
5E-F35,935,206
5E-F37,948,207
5E-E04,694,220
5E-E06,709,220
5E-E08,724,220
5E-E10,742,220
5E-E12,755,220
5E-E14,770,220
5E-E16,783,219
5E-E18,798,219
5E-E20,812,219
5E-E22,828,219
5E-E24,849,219
5E-E26,863,220
5E-E28,879,219
5E-E30,893,221
5E-E34,920,220
5E-E36,934,219
5E-E38,949,220
5E-E03,703,245
5E-E07,724,245
5E-E09,742,246
5E-E11,756,246
5E-E13,770,246
5E-E15,783,244
5E-E17,797,245
5E-E19,812,245
5E-E21,826,245
5E-E23,849,247
5E-E25,863,245
5E-E27,877,247
5E-E29,891,243
5E-E33,920,243
5E-E35,934,245
5E-E37,949,246
5E-D04,696,265
5E-D06,710,266
5E-D08,724,265
5E-D10,740,265
5E-D12,754,265
5E-D14,769,266
5E-D16,783,267
5E-D18,799,267
5E-D20,810,264
5E-D22,826,267
5E-D24,848,265
5E-D26,863,267
5E-D28,877,267
5E-D30,893,265
5E-D34,920,265
5E-D36,933,266
5E-D38,949,267
5E-D03,696,290
5E-D09,740,290
5E-D11,756,290
