booth_code,x,y
1E-E26,1517,113
1E-E24,1517,142
1E-E22,1519,168
1E-E20,1514,192
1E-E16,1517,245
1E-E12,1518,284
1E-E08,1519,389
1E-E06,1518,421
1E-E02,1518,453
1E-E25,1487,114
1E-E23,1486,141
1E-E21,1488,166
1E-E19,1486,196
1E-E17,1488,223
1E-E11,1486,321
1E-E09,1489,349
1E-E07,1487,375
1E-D06,1481,406
1E-D04,1480,428
1E-D02,1479,453
1E-D08,1471,376
1E-D10,1468,345
1E-D12,1477,297
1E-D16,1483,246
1E-D20,1471,191
1E-D22,1471,167
1E-D24,1473,141
1E-D26,1470,114
1E-D25,1438,114
1E-D23,1435,140
1E-D21,1438,166
1E-C26,1421,114
1E-C24,1421,142
1E-C22,1423,165
1E-C20,1428,196
1E-C16,1428,239
1E-C14,1432,293
1E-C12,1422,320
1E-C10,1429,350
1E-C08,1429,376
1E-C05,1443,403
1E-C06,1427,405
1E-C02,1437,446
1E-D11,1439,319
1E-B26,1383,116
1E-C23,1394,141
1E-C21,1391,167
1E-C19,1390,193
1E-C09,1390,349
1E-C07,1390,376
1E-B02,1380,441
1E-B06,1384,403
1E-B12,1385,307
1E-B16,1386,248
1E-B20,1376,190
1E-B22,1377,165
1E-B24,1376,135
1E-A26,1332,113
1E-B23,1341,141
1E-B21,1341,167
1E-B19,1341,192
1E-A24,1328,141
1E-A22,1327,166
1E-A20,1328,196
1E-A16,1336,234
1E-A14,1341,299
1E-A12,1327,319
1E-A10,1341,354
1E-A08,1335,379
1E-A06,1332,404
1E-A02,1335,444
1E-A25,1295,114
1E-A23,1294,140
1E-A21,1297,169
1E-A19,1295,195
1E-A07,1294,377
1E-A05,1297,403
1E-A01,1298,441
1D-E26,1280,115
1D-E24,1277,141
1D-E22,1277,168
1D-E20,1276,192
1D-E16,1288,244
1D-E18,1281,222
1D-E12,1288,308
1D-E10,1286,352
1D-E08,1281,377
1D-E06,1280,401
1D-E02,1277,444
1D-D02,1242,457
1D-D04,1242,429
1D-D06,1242,399
1D-D12,1242,310
1D-D16,1238,248
1D-D20,1238,195
1D-D22,1230,166
1D-D24,1228,137
1D-D26,1233,114
1D-E21,1249,167
1D-E23,1249,141
1D-E25,1250,113
1D-D25,1201,113
1D-D21,1201,155
1D-D19,1202,195
1D-D11,1201,320
1D-D09,1202,351
1D-D07,1201,377
1D-C02,1195,443
1D-C06,1191,403
1D-C08,1185,375
1D-C10,1184,348
1D-C12,1188,297
1D-C16,1190,238
1D-C20,1182,195
1D-C22,1184,168
1D-C24,1185,137
1D-C26,1186,113
1D-B26,1145,112
1D-B24,1146,143
1D-C19,1153,177
1D-B20,1137,181
1D-B18,1136,221
1D-B16,1147,248
1D-C17,1154,223
1D-B14,1147,293
1D-B12,1136,318
1D-B10,1135,353
1D-B08,1136,374
1D-B06,1136,407
1D-B02,1137,444
1D-C11,1151,324
1D-C09,1152,349
1D-C05,1154,389
1D-C01,1154,444
1D-B25,1106,113
1D-B23,1104,142
1D-B19,1105,178
1D-B11,1106,322
1D-B09,1107,347
1D-B07,1109,375
1D-B01,1107,439
1D-A02,1087,440
1D-A06,1098,400
1D-A08,1088,373
1D-A10,1091,347
1D-A12,1089,321
1D-A14,1098,294
1D-A16,1100,248
1D-A18,1089,221
1D-A20,1091,192
1D-A22,1089,167
1D-A24,1092,139
1D-A26,1092,113
1D-A25,1051,113
1D-A23,1050,141
1D-A21,1052,165
1D-A19,1051,193
1D-A15,1049,251
1D-A13,1052,294
1D-A11,1052,319
1D-A05,1054,402
1D-A03,1054,429
1D-A01,1052,455
1C-F26,1020,113
1C-F24,1019,140
1C-F22,1019,167
1C-F20,1022,191
1C-F16,1021,247
1C-F12,1020,308
1C-F06,1018,402
1C-F02,1025,444
1C-E26,983,112
1C-F23,992,140
1C-F21,994,166
1C-F19,991,193
1C-F17,991,218
1C-F11,989,320
1C-F03,991,429
1C-E02,982,456
1C-E04,978,429
1C-E06,982,403
1C-E08,984,375
1C-E10,985,352
1C-E12,972,321
1C-E14,982,291
1C-E16,984,247
1C-E18,977,220
1C-E20,975,192
1C-E22,973,167
1C-E24,973,137
1C-E25,946,113
1C-E23,946,141
1C-E21,945,166
1C-E19,948,192
1C-E11,945,307
1C-E09,946,349
1C-E07,945,374
1C-E05,946,401
1C-D02,940,444
1C-D06,929,404
1C-D08,931,371
1C-D10,927,347
1C-D12,928,308
1C-D20,930,196
1C-D22,927,167
1C-D24,931,142
1C-D26,925,111
1C-D25,896,114
1C-D23,897,140
1C-D21,899,167
1C-D19,896,193
1C-D17,899,222
1C-D16,888,252
1C-D11,897,309
1C-D09,899,350
1C-D07,899,380
1C-D06,890,405
1C-D03,898,427
1C-C02,890,457
1C-C12,882,307
1C-C20,880,193
1C-C22,880,166
1C-C24,885,140
1C-C26,881,112
1C-C25,850,114
1C-C23,851,139
