booth_code,x,y
N103-01,340,447
N102-01,425,443
N104-01,428,207
N105-01,490,136
N106-01,561,84
N107-01,648,56
N108-01,730,89
N109-01,807,151
N110-01,871,197
3E-F30,51,810
3G-G02,433,662
3G-G04,457,664
3G-G06,486,668
3G-G08,515,668
3G-G10,552,662
3G-G12,577,670
3G-G16,623,659
3G-G18,654,664
3G-G20,685,664
3G-G22,714,666
3G-G01,446,718
3G-G05,491,716
3G-G07,517,716
3G-G09,548,718
3G-G11,574,720
3G-G15,639,722
3G-G19,687,718
3G-G21,712,716
3G-G25,763,716
3G-G26,760,668
3G-G27,795,714
3G-G28,791,666
3G-G30,816,664
3G-G29,820,718
3G-G31,842,714
3G-G32,847,668
3G-G33,877,718
3G-G34,879,666
3G-G36,906,664
3G-G35,906,716
3G-G37,941,718
3G-G38,932,664
3G-G39,955,716
3G-G40,964,664
3G-G41,992,720
3G-G42,994,664
3G-G43,1017,718
3G-G44,1019,662
3G-F02,431,744
3G-F04,457,740
3G-F06,484,740
3G-F08,517,740
3G-F01,431,790
3G-F03,458,788
3G-F05,488,790
3G-F07,517,790
3G-F09,542,792
3G-F10,546,740
3G-F11,575,794
3G-F12,577,749
3G-F15,625,790
3G-F16,619,738
3G-F17,654,794
3G-F18,661,744
3G-F19,687,790
3G-F20,690,744
3G-F21,711,799
3G-F22,709,740
3CON-003,131,1147
3CON-004,173,1149
3CON-001,129,1164
3CON-002,173,1169
3CON-007,273,1145
3CON-008,310,1142
3CON-005,273,1160
3CON-006,311,1162
3G-F26,776,738
3G-F25,765,786
3G-F27,794,794
3G-F29,818,792
3G-F31,865,790
3G-F30,818,740
3G-F32,848,738
3G-F34,887,742
3G-F35,910,792
3G-F36,909,749
3G-F37,938,792
3G-F39,963,790
3G-F38,936,744
3G-F40,965,738
3G-F41,983,790
3G-F42,990,749
3G-F43,1020,792
3G-F44,1025,742
3G-E02,435,820
3G-E04,457,818
3G-E01,435,860
3G-E03,457,862
3G-E05,486,857
3G-E06,486,820
3G-E07,535,862
3G-E08,517,818
3G-E10,548,820
3G-E11,579,862
3G-E12,579,818
3G-E15,626,860
3G-E16,625,816
3G-E17,652,857
3G-E18,652,820
3G-E19,688,857
3G-E20,686,814
3G-E22,716,816
3G-E21,719,860
3G-E25,774,853
3G-E26,763,812
3G-E28,790,814
3G-E29,832,857
3G-E30,818,816
3G-E32,850,814
3G-E34,881,816
3G-E36,910,820
3G-E33,883,860
3G-E35,912,851
3G-E37,930,857
3G-E41,985,860
3G-E43,1020,864
3G-E44,1016,818
3G-D02,430,883
3G-D04,459,879
3G-D03,457,927
3G-D05,492,925
3G-D06,490,883
3G-D07,513,925
3G-D08,521,881
3G-D09,550,920
3G-D10,550,883
3G-D11,577,923
3G-D12,575,888
3G-D15,628,925
3G-D16,630,886
3G-D17,654,923
3G-D18,652,881
3G-D19,685,923
3G-D20,685,883
3G-D21,717,923
3G-D22,716,883
3G-D25,765,927
3G-D26,767,881
3G-D27,792,923
3G-D28,790,883
3G-D29,823,923
3G-D30,819,886
3G-D31,850,923
3G-D32,848,886
3G-D33,894,927
3G-D34,883,886
3G-D36,916,886
3G-D37,936,925
3G-D38,940,879
3G-D39,963,925
3G-D41,987,925
3G-D42,992,886
3G-D43,1020,927
3G-D44,1021,890
3G-C04,461,951
3G-C06,486,955
3G-C08,510,947
3G-B04,473,1010
3G-C07,519,994
3G-C11,575,992
3G-C10,548,955
3G-C12,579,951
3G-C16,625,951
3G-C15,626,988
3G-C17,654,990
3G-C18,650,947
3G-C19,683,990
3G-C20,692,953
3G-C21,714,990
3G-C22,712,944
3G-C25,765,990
3G-C26,765,953
3G-C27,790,992
3G-C28,796,955
3G-C29,825,997
3G-C30,819,951
3G-C31,848,988
3G-C32,845,951
3G-C33,878,992
3G-C34,879,949
3G-C35,905,997
3G-C36,909,951
3G-C37,936,990
3G-C38,940,949
3G-C39,961,990
3G-C40,963,944
3G-C41,998,999
3G-C42,989,947
3G-C43,1021,988
3G-C44,1012,955
3G-B08,517,1016
3G-B16,643,1018
3G-B07,517,1062
3G-B09,548,1058
3G-B15,643,1064
3G-B19,686,1060
3G-B20,703,1018
3G-B21,712,1060
3G-B27,797,1060
3G-B29,818,1060
3G-B30,818,1016
3G-B31,843,1055
3G-B32,843,1012
3G-B33,881,1060
3G-B34,876,1016
3G-B35,907,1058
3G-B36,903,1021
3G-B37,934,1062
3G-B41,994,1060
3G-B42,987,1021
3G-B43,1018,1055
3G-B44,1020,1023
3G-A04,472,1066
3G-A08,515,1086
3G-A10,543,1086
3G-A03,459,1123
3G-A05,482,1123
3G-A07,519,1125
3G-A09,563,1129
3G-A12,572,1084
3G-A15,637,1125
3G-A16,626,1088
3G-A18,661,1084
3G-A19,701,1123
3G-A20,685,1079
3G-A22,706,1082
3G-A26,779,1088
3G-A29,819,1123
3G-A30,810,1082
3G-A31,845,1123
3G-A32,847,1086
3G-A33,879,1127
3G-A34,879,1079
3G-A35,910,1127
3G-A36,907,1084
3G-A37,940,1129
3G-A38,940,1088
3G-A39,960,1129
3G-A40,958,1086
3G-A41,989,1127
3G-A42,990,1090
3G-A43,1023,1129
3G-A44,1018,1086
3F-H13,1078,971
3F-H12,1072,992
3F-H11,1072,1014
3F-H10,1074,1045
3F-H08,1076,1088
3F-H07,1072,1121
3F-H06,1072,1147
3F-H05,1072,1175
3F-H04,1076,1197
3F-H03,1076,1225
3F-H02,1078,1253
3F-H01,1078,1275
3F-G04,457,1153
3F-G03,459,1195
3F-G05,488,1190
3F-G06,492,1156
3F-G07,521,1197
3F-G08,512,1151
3F-G10,563,1153
3F-G09,561,1190
3F-G15,623,1190
3F-G16,639,1151
3F-G17,655,1192
3F-G19,685,1195
3F-G20,688,1153
3F-G21,716,1197
3F-G22,716,1153
3F-G25,768,1188
3F-G26,783,1140
3F-G27,794,1190
3F-G29,821,1192
3F-G30,843,1151
3F-G31,847,1192
3F-G33,878,1190
3F-G34,887,1153
3F-G35,910,1192
3F-G36,909,1153
3F-G37,938,1192
3F-G38,930,1151
3F-G39,958,1186
3F-G40,961,1151
3F-G41,989,1192
3F-G42,992,1147
3F-G43,1014,1190
3F-G44,1021,1151
3F-F04,464,1216
3F-F03,472,1258
3F-F06,486,1216
3F-F07,512,1264
3F-F08,517,1212
3F-F09,548,1262
3F-F10,552,1221
