booth_code,x,y
5CON-02A,461,681
Visitor Privilege Counter,855,124
5C-C25,793,124
5C-B26,763,125
5C-B25,711,124
5C-A26,684,124
5B-F26,604,124
5B-E26,523,126
5B-E25,475,125
5B-D26,443,125
Treasure Hunt,1105,244
5C-G11,1109,367
5C-G09,1110,398
5C-G05,1110,433
5C-G03,1109,463
5C-G01,1110,494
5C-F12,1080,367
5C-F10,1082,398
5C-F06,1081,434
5C-F04,1082,463
5C-F02,1081,492
5C-F21,1031,188
5C-F19,1031,220
5C-F17,1030,250
5C-F15,1031,278
5C-F13,1031,307
5C-F09,1032,357
5C-F07,1031,402
5C-F05,1031,432
5C-F03,1032,463
5C-F01,1031,494
5C-E22,1001,189
5C-E20,1002,219
5C-E18,1003,249
5C-E16,1003,279
5C-E14,1002,311
5C-E12,1003,342
5C-E08,1001,388
5C-E06,1002,433
5C-E02,1002,480
5C-E21,950,188
5C-E19,952,218
5C-E17,952,249
5C-E15,951,279
5C-E13,952,308
5C-E09,952,359
5C-E07,952,403
5C-E05,950,432
5C-E03,951,463
5C-E01,953,493
5C-D22,923,188
5C-D20,923,219
5C-D16,922,263
5C-D14,922,309
5C-D12,922,344
5C-D08,922,390
5C-D06,922,432
5C-D02,922,478
5C-D21,873,194
5C-D17,875,249
5C-D15,874,278
5C-C22,843,188
5C-C20,844,219
5C-C18,844,249
5C-C16,844,281
5C-C12,843,336
5C-C02,856,432
5C-C19,793,203
5C-C17,793,249
5C-C13,793,295
5C-C11,792,345
5C-C07,791,402
5C-C05,792,432
5C-C01,791,479
5C-B20,764,204
5C-B16,763,257
5C-B14,763,303
5C-B12,762,343
5C-B08,763,402
5C-B06,764,433
5C-B02,763,479
5C-B21,714,188
5C-B19,712,219
5C-B15,715,263
5C-B13,714,309
5C-B11,714,342
5C-B09,714,374
5C-B07,714,403
5C-B05,714,432
5C-B03,713,463
5C-B01,714,492
5C-A22,683,188
5C-A20,683,219
5C-A18,684,248
5C-A16,683,279
5C-A14,683,308
5C-A12,685,342
5C-A10,684,373
5C-A08,684,404
5C-A06,683,434
5C-A04,683,463
5C-A02,685,494
5C-A19,634,204
5C-A17,635,247
5C-A15,635,279
5C-A13,634,308
5C-A11,633,345
5C-A07,635,388
5C-A05,633,432
5C-A03,635,463
5C-A01,634,494
5B-F20,604,197
5B-F18,604,243
5B-F16,604,279
5B-F14,604,309
5B-F10,604,358
5B-F08,603,404
5B-F04,603,442
5B-F02,604,487
5B-F21,556,188
5B-F19,555,220
5B-F17,556,249
5B-F15,554,278
5B-F13,555,307
5B-F11,555,342
5B-F09,555,373
5B-F07,555,403
5B-F05,554,433
5B-F01,553,481
5B-E22,524,188
5B-E20,524,217
5B-E18,526,249
5B-E16,524,278
5B-E14,523,309
5B-E12,524,342
5B-E10,524,373
5B-E08,523,404
5B-E06,524,432
5B-E04,522,463
5B-E02,524,492
5B-E21,474,189
5B-E19,474,219
5B-E17,474,249
5B-E15,477,277
5B-E13,475,309
5B-E11,476,343
5B-E09,476,372
5B-E07,475,401
5B-E01,474,463
5B-D22,444,188
5B-D20,444,217
5B-D18,443,251
5B-D16,444,278
5B-D14,445,309
5B-D12,444,344
5B-D10,445,373
5B-D08,446,402
5B-D06,441,433
5B-D02,443,478
5B-D19,396,203
5B-D17,396,249
5B-D15,396,278
5B-D13,396,309
5B-D11,395,342
5B-D09,396,374
5B-D07,397,404
5B-D05,395,433
5B-D01,395,476
5B-C22,363,186
5B-C20,365,219
5B-C18,365,248
5B-C16,364,277
5B-C14,363,310
5B-C12,364,345
5B-C10,365,375
5B-C08,365,405
5B-C06,364,434
5B-C04,365,463
5B-C02,363,493
5B-C17,314,219
5B-C15,315,280
5B-C13,313,311
5B-C11,313,343
5B-C09,315,374
5B-C07,314,402
5B-C05,314,432
5B-C03,314,462
5B-C01,314,493
5B-B20,284,203
5B-B18,283,249
5B-B16,283,278
5B-B14,285,308
5B-B12,284,342
5B-B10,285,374
5B-B08,286,405
5B-B04,285,446
5B-B02,284,488
5B-B21,236,200
5B-B17,234,250
5B-B15,235,278
5B-B13,234,309
5B-B11,234,337
5B-B09,237,373
5B-B07,234,404
5B-B01,236,462
5B-A13,205,338
5B-A08,205,395
5B-A06,206,428
5B-A04,207,463
5B-A02,204,494
5B-A09,155,353
5B-A05,155,417
5B-A03,155,462
5B-A01,156,492
