booth_code,x,y
1CON-073,326,578
1CON-074,338,607
1CON-075,422,614
1CON-076,440,617
1CON-077,477,618
1CON-078,533,623
1CON-079,655,621
1CON-080,705,617
1CON-081,739,617
1CON-082,757,615
1CON-083,818,610
1CON-084,852,607
1CON-085,967,584
1CON-086,1172,599
1CON-087,1360,599
1CON-001,1351,648
1CON-003,1330,648
1CON-004,1314,648
1CON-005,1280,648
1CON-006,1254,648
1CON-008,1219,648
1CON-010,1202,649
1CON-011,1178,649
1CON-012,1160,648
1CON-013,1133,650
1CON-014,1110,649
1CON-035,898,651
1CON-036,869,656
1CON-037,844,658
1CON-038,799,664
1CON-040,774,665
1CON-041,740,669
1CON-042,721,670
1CON-043,704,672
1CON-044,688,673
1CON-045,652,672
1CON-046,636,674
1CON-047,619,673
1CON-048,573,673
1CON-049,555,671
1CON-050,540,672
1CON-051,468,672
1CON-052,451,671
1CON-053,416,666
1CON-054,401,664
1CON-055,382,665
1CON-056,337,658
1CON-057,322,655
1CON-058,304,652
1E-G08,1608,414
1E-G07,1605,426
1E-G06,1609,437
1E-G05,1606,449
1E-G04,1605,458
1E-G03,1606,474
1E-G02,1608,484
1E-G01,1606,494
1E-F08,1602,305
1E-F26,1603,260
1E-F28,1604,245
1E-F30,1601,193
1E-F34,1602,168
1E-F36,1600,148
1E-F38,1602,134
1E-F40,1601,115
1E-F42,1601,98
1E-F06,1571,302
1E-F04,1569,354
1E-E07,1553,302
1E-E05,1554,355
1E-E02,1562,379
1E-E03A,1560,418
1E-E03,1560,435
1E-D02A,1527,416
1E-E01,1560,477
1E-D02,1527,434
1E-D01,1497,478
1E-D04,1472,418
1E-D03,1509,379
1E-D05,1500,352
1E-E04,1518,353
1E-E08,1522,301
1E-E06,1505,302
1E-D08,1475,302
1E-D06,1458,302
1E-C08,1465,350
1E-C05,1447,350
1E-C06,1427,301
1E-C07,1408,302
1E-C03,1412,358
1E-C04,1396,358
1E-C02A,1417,415
1E-C02,1384,416
1E-B01,1410,474
1E-B08,1378,303
1E-B07,1361,302
1E-B05,1359,358
1E-B04,1340,358
1E-B03,1336,426
1E-B06,1327,301
1E-A01,1329,479
1E-A02,1316,425
1E-A08,1309,351
1E-A05,1284,350
1E-A07,1311,302
1D-C02,1268,479
1D-C01,1208,479
1D-D06,1272,301
1D-D05,1255,302
1D-D04,1252,357
1D-C05,1279,425
1D-C03,1262,426
1D-C07,1235,356
1D-C06,1246,382
1D-C08,1220,302
1D-C09,1203,302
1D-A02,1220,426
1D-B01,1154,480
1D-B03,1163,435
1D-B05,1163,417
1D-B04,1191,381
1D-B06,1200,356
1D-B08,1183,356
1D-B11,1167,301
1D-B09,1147,356
1D-B07,1139,382
1D-A01,1103,480
1D-A03,1128,436
1D-A05,1126,416
1D-A04,1130,356
1D-A06,1149,302
1D-A07,1114,301
1C-G08,1097,302
1C-G03,1078,427
1C-G07,1060,301
1C-G05,1042,301
1C-G06,1006,302
1C-F03,1055,428
1C-F01,1047,480
1C-E05,990,304
1C-E04,1011,352
1C-E06,993,352
1C-E03,998,405
1C-E02,999,428
1C-D02,976,478
1C-D01,908,477
1C-D04,945,426
1C-D06,945,400
1C-E13,959,350
1C-E15,957,302
1C-D03,892,426
1C-D12,942,351
1C-D14,940,303
1C-D13,900,350
1C-D07,883,351
1C-D11,900,300
1C-D09,885,300
1E-F41,1567,108
1E-F39,1566,134
1E-F37,1566,155
1E-F35,1566,182
1E-F33,1565,201
1E-F31,1567,219
1E-F29,1566,234
1E-F25,1564,253
1E-E44,1548,98
1E-E42,1549,116
1E-E40,1549,132
1E-E38,1549,155
1E-E34,1548,186
1E-E32,1549,212
1E-E30,1547,228
1E-E26,1549,250
1E-E43,1514,98
1E-E41,1516,117
1E-E39,1513,133
1E-E37,1516,151
1E-E35,1516,174
1E-E33,1516,201
1E-E31,1514,219
1E-E27,1516,238
1E-E25,1517,260
1E-D44,1499,100
1E-D42,1498,115
1E-D40,1496,134
1E-D38,1499,150
1E-D34,1497,186
1E-D30,1498,216
