booth_code,x,y
5G-F02,32,234
5B-F06,50,236
5G-F08,65,234
5G-F10,81,235
5G-F21,131,235
ES COUNTER,185,234
5G-F01,30,262
5G-F05,54,259
5G-F07,67,261
5G-F09,81,261
5G-F13,107,262
5G-F15,123,262
5G-F17,137,260
REDEMPTION DRINKS,173,260
5G-E22,180,275
5G-E32,206,275
5G-E16,138,275
5G-E14,108,273
5G-E12,95,274
5G-E10,77,275
5G-E08,67,272
5G-E06,52,273
5G-E02,30,268
5G-E33,254,299
5G-E29,234,302
5G-E25,205,299
5G-E21,182,300
5G-D32,250,314
5G-E17,144,300
5G-E15,120,301
5G-E13,105,299
5G-E09,83,302
5G-E05,60,299
5G-D02,37,306
5G-D06,59,312
5G-D10,86,314
5G-D14,108,314
5G-D16,135,314
5G-D22,176,313
5G-D26,209,313
5G-D30,232,316
5G-D01,39,337
5G-C02,41,351
5G-D07,66,335
5G-D09,86,337
5G-D13,105,337
5G-C08,85,347
5G-C16,133,345
5G-D21,176,335
5G-D25,202,336
5G-D27,216,337
5G-D31,230,339
5G-C34,256,351
5G-C32,242,350
5G-C28,223,351
5G-C22,187,349
5G-C03,46,373
5G-C05,83,373
5G-C13,117,373
5G-C17,141,372
5G-C21,179,373
5G-C25,205,372
5G-C31,247,374
5G-B32,249,387
5G-B30,229,378
5G-B28,214,386
5G-B26,200,386
5G-B22,178,389
5G-B20,147,384
5G-B16,125,386
5G-B14,104,386
5G-B10,84,386
5G-B04,54,386
5G-A04,46,415
5G-B07,72,408
5G-B15,125,410
5G-B19,151,410
5G-B21,172,410
5G-A22,176,422
5G-B27,211,407
5G-B29,226,407
5G-B31,242,407
5G-B33,254,407
5G-A34,254,422
5G-A28,221,420
5G-A18,142,420
5G-A16,118,422
5G-A08,74,423
5G-A03,54,442
5G-A07,98,443
5G-A17,141,444
5G-A21,180,441
5G-A25,212,443
5G-A29,228,442
5G-A31,240,441
5G-A33,254,443
5F-G34,252,459
5F-G30,227,456
5F-G28,213,456
5F-G22,178,459
5F-G18,143,459
5F-G16,121,459
5F-G10,102,456
5F-G08,80,456
5F-G04,52,456
5F-G03,53,481
5F-G09,83,478
5F-G13,100,480
5F-G15,118,480
5F-G17,139,479
5F-G21,175,478
5F-G23,194,479
5F-G25,216,479
5F-G33,256,479
OASIS,228,492
5F-F26,198,494
5F-F22,178,492
5F-F18,142,490
5F-F16,121,493
5F-F14,107,492
5F-F10,86,492
5F-F08,52,491
5F-E04,48,523
5F-E08,70,531
5F-F07,72,518
5F-E16,141,523
5F-E22,174,526
5F-E26,231,521
5F-E03,41,555
5F-E05,52,555
5F-E07,68,557
5F-E11,97,556
5F-E15,121,556
5F-E17,135,555
5F-E19,148,554
5F-E29,225,555
5F-E31,242,554
5F-E33,253,554
5F-D34,252,572
5F-D30,232,570
5F-D22,183,561
5F-D18,141,570
5F-D16,123,570
5F-D12,99,570
5F-D06,56,569
5F-D04,43,570
5F-C02,32,602
5F-C06,55,609
5F-C08,71,612
5F-C10,85,610
5F-C12,103,610
5F-C16,121,613
5F-C18,143,612
5F-C22,182,612
5F-C26,200,613
5F-C30,228,613
5F-C32,239,611
5F-C34,254,611
5F-D05,58,598
5F-D09,79,598
5F-D11,92,600
5F-D13,107,598
5F-D15,123,598
5F-D17,141,599
5F-D21,172,600
5F-D23,189,596
5F-D25,199,599
5F-D29,226,597
5F-D31,242,596
5F-D33,256,598
5F-C01,40,637
5F-C07,72,637
5F-C15,127,640
5F-C19,150,636
5F-C21,175,637
5F-C27,213,636
5F-C29,228,637
5F-C31,241,638
5F-B02,35,652
5F-B06,52,652
5F-B08,65,650
5F-B10,78,650
5F-B12,94,653
5F-B14,105,652
5F-B20,150,654
5F-B22,178,653
5F-B26,201,653
5F-B28,219,652
5F-B34,239,655
5F-B01,32,675
5F-B05,52,674
5F-B07,66,676
5F-B09,83,675
5F-B11,98,673
5F-B15,120,676
5F-B17,143,674
5F-B21,176,674
5F-B23,188,676
5F-B33,206,675
