booth_code,x,y
3G-F06,38,265
3G-F08,52,266
3G-F12,68,264
3G-E02,45,292
3G-F05,68,285
3G-F07,80,283
3G-F09,100,284
3G-E06,67,297
3G-E08,76,296
3G-E10,100,299
3G-D02,47,325
3G-E09,72,317
ES COUNTER,183,266
3G-F16,128,265
3G-F18,142,263
3G-F20,153,263
3G-F17,146,284
3G-E18,148,298
3G-F15,128,284
3G-E16,128,300
3G-E11,92,317
3G-E13,104,317
3G-D04,73,330
3G-D06,88,331
3G-D10,102,331
3G-E15,126,318
3G-D16,126,331
3G-D18,145,324
3G-E22,180,298
3G-E26,198,296
3G-E28,212,297
3G-E30,224,297
3G-E32,235,296
3G-E34,249,297
3G-E36,260,296
3G-E21,181,317
3G-E25,207,318
3G-E29,231,318
3G-E37,250,317
3G-D22,179,330
3G-D26,197,330
3G-D28,212,332
3G-D30,224,331
3G-D36,246,328
3G-D33,248,351
3G-D35,270,353
3G-C34,265,364
3G-C28,222,359
3G-C22,181,356
3G-C02,51,358
3G-C01,55,381
3G-D17,150,350
3G-C18,140,362
3G-D07,78,350
3G-D09,92,350
3G-D11,104,351
3G-C08,89,363
3G-C12,105,364
3G-C07,80,385
3G-C09,100,386
3G-B02,40,397
3G-B04,54,396
3G-B08,73,397
3G-A02,57,422
3G-B09,91,417
3G-A10,99,429
3G-B16,133,384
3G-B20,148,397
3G-C21,179,384
3G-B22,175,398
3G-C27,215,383
3G-C31,234,384
3G-C33,260,384
3G-C37,275,382
3G-B28,211,395
3G-B30,227,396
3G-B32,237,395
3G-B36,255,395
3G-B15,128,417
3G-B17,144,416
3G-A16,127,429
3G-A18,146,428
3G-B21,173,415
3G-A22,185,428
3G-B27,210,415
3G-B35,263,416
3G-B33,249,417
3G-B31,236,417
3G-B29,222,416
3G-A38,275,428
3G-A36,260,430
3G-A34,245,427
3G-A32,235,430
3G-A30,223,429
3G-A28,212,429
3G-A37,276,448
3F-G38,274,461
3G-A35,263,448
3G-A33,250,452
3G-A31,230,450
3G-A27,218,446
3G-A25,202,450
3F-G22,179,458
3F-G26,207,461
3F-G30,238,463
3F-G34,255,464
3F-G18,144,457
3F-G16,126,463
3G-A15,125,452
3G-A11,104,450
3G-A05,84,450
3G-A01,53,448
3F-G02,56,462
3F-G08,83,462
3F-G10,96,463
3F-F02,63,489
3F-G09,96,483
3F-G15,129,481
3F-G17,147,483
3F-F16,125,495
3F-F18,146,495
3F-E02,55,521
3F-E08,85,525
3F-E12,108,529
3F-F13,128,516
3F-E14,127,530
3F-E18,145,523
3F-G21,187,484
3F-G27,212,481
3F-G29,225,482
3F-G31,242,480
3F-G35,261,483
3F-G37,271,483
3F-F34,260,496
3F-F30,238,496
3F-F28,207,494
3F-F22,174,496
3F-F21,176,515
3F-E22,184,530
3F-E26,200,528
3F-F27,213,523
3F-F31,237,514
3F-F33,250,515
3F-F35,261,513
3F-E36,263,530
3F-E38,276,530
3F-E32,242,529
3F-D02,45,556
3F-E03,63,547
3F-E05,80,547
3F-E09,100,547
3F-D06,61,559
3F-D08,79,561
3F-D10,92,562
3F-D12,106,564
3F-E13,128,550
3F-E17,144,550
3F-D18,140,558
3F-E21,185,549
3F-D22,180,564
3F-D26,203,563
3F-E27,212,548
3F-D28,215,561
3F-E29,230,547
3F-D30,231,561
3F-E33,247,547
3F-E35,268,546
3F-D34,252,558
3F-D38,270,560
3F-D01,45,582
3F-D05,68,582
3F-D09,83,582
3F-D11,107,582
3F-C02,45,593
3F-C06,68,598
3F-C10,89,594
3F-C01,48,613
3F-C07,81,614
3F-B02,42,627
3F-B06,62,629
3F-B08,81,626
3F-B10,98,625
3F-B01,60,652
3F-B09,99,652
3F-A01,45,681
3F-A05,65,681
3F-A07,78,679
3F-A13,101,683
3F-D15,128,582
3F-D17,147,578
3F-C16,125,596
3F-C18,143,592
3F-C15,139,616
3F-B15,136,649
3F-A16,134,661
3F-A20,151,662
3F-A19,133,684
3F-A23,153,679
3F-B21,195,655
3F-B29,239,651
3F-A27,210,679
3F-D21,181,583
3F-D25,201,582
3F-D29,215,581
3F-D31,245,582
3F-D33,260,582
3F-D37,275,582
3F-C22,173,597
3F-C28,216,592
3F-C32,236,594
3F-C34,253,597
3F-C21,177,614
3F-C27,218,614
3F-C31,238,615
3F-C33,253,613
3F-B22,193,629
3F-B30,236,628
3F-B36,260,629
