booth_code,x,y
1A-D37,202,117
1A-D31,200,152
1A-D27,201,199
1A-D23,203,246
1A-D17,204,282
1A-A17,57,348
BS COUNTER,57,454
1A-A01,59,485
1A-A20,96,330
1A-B19,115,330
1A-A18,97,349
1A-A16,95,366
1A-A12,96,387
1A-A08,96,426
1A-A06,96,441
1A-A02,104,465
1A-B05,113,430
1A-B17,112,347
1A-B15,112,362
1A-B13,113,377
1A-B11,111,395
1A-B18,144,334
1A-B16,142,362
1A-B12,151,383
1A-C17,158,334
1A-C15,158,362
1A-B08,140,427
1A-C02,150,464
1A-C07,157,426
1A-C05,159,442
1A-C18,196,334
1A-D09,204,401
1A-C10,188,407
1A-C06,190,432
1A-D05,203,433
1A-C02,198,467
1A-D42,236,119
1A-D40,237,136
1A-D36,236,164
1A-E41,252,121
1A-E39,252,139
1A-E35,252,165
1A-D32,236,206
1A-D30,236,226
1A-D26,235,255
1A-D22,241,286
1A-E33,252,200
1A-E29,251,235
1A-E25,251,260
1A-D18,235,337
1A-E15,248,341
1A-D14,236,369
1A-D12,234,393
1A-D08,235,416
1A-D02,245,455
1A-E13,250,382
1A-E07,250,412
1A-E40,284,119
1A-F39,297,115
1A-E38,295,138
1A-E36,283,163
1A-F35,302,161
1A-E32,284,205
1A-F31,300,207
1A-E30,283,229
1A-F29,299,230
1A-F27,301,248
1A-E26,283,261
1A-F25,299,264
1A-E22,292,287
1A-E18,289,334
1A-F15,300,366
1A-F13,299,385
1A-E14,282,378
1A-E10,285,409
1A-F09,300,411
1A-E02,291,457
1A-F40,333,118
1B-A39,350,121
1A-F36,333,159
1B-A35,348,162
1A-F32,331,202
1B-A31,349,204
1A-F26,332,259
1A-F22,342,286
1A-F18,342,334
1A-F12,335,393
1A-F08,333,418
1B-A07,348,411
1A-F02,343,454
1B-A13,348,365
1B-A29,351,228
1B-A25,350,253
1B-A42,380,118
1B-B41,397,118
1B-A38,388,157
1B-A36,385,206
1B-A32,378,229
1B-B29,396,238
1B-A30,379,248
1B-A22,389,280
1B-A18,386,335
1B-A16,378,366
1B-B13,400,367
1B-A12,379,404
1B-B09,394,401
1B-A02,387,449
1B-B42,429,117
1B-C41,443,117
1B-B36,434,148
1B-B30,427,213
1B-C33,443,195
1B-C31,446,214
1B-C29,446,229
1B-B28,430,245
1B-C27,445,246
1B-B26,429,264
1B-C25,446,263
1B-B22,428,285
1B-C21,445,287
1B-B18,429,335
1B-C17,446,336
1B-B16,425,359
1B-C15,444,358
1B-B14,429,377
1B-C13,444,378
1B-B12,429,393
1B-C09,446,402
1B-B10,429,409
1B-B08,427,424
1B-C07,446,427
1B-B06,429,442
1B-C05,445,442
1B-B02,436,466
1B-C40,475,118
1B-C38,476,160
1B-D41,492,117
1B-D35,493,150
1B-C32,482,201
1B-D27,492,238
1B-C28,475,248
1B-C22,485,285
1B-C18,485,332
1B-D11,493,384
1B-C12,474,398
1B-C02,485,441
1B-D40,525,123
1B-E39,543,123
1B-D36,534,161
1B-D32,534,202
1B-E27,540,236
1B-D28,524,243
1B-D22,531,280
1B-D18,532,332
1B-D16,524,359
1B-E15,541,362
1B-D12,533,386
1B-D02,531,443
1B-E40,574,124
1B-F39,591,125
1B-E36,580,159
1B-E32,583,204
1B-E28,572,233
1B-F27,590,234
1B-E22,580,276
1B-E16,583,340
1B-E12,581,378
1B-E02,579,438
1B-F40,622,124
1C-A39,640,125
1B-F36,628,157
1B-F32,628,203
1C-A29,638,229
1B-F28,620,248
1B-F26,623,262
1B-F22,632,286
1C-A27,635,254
1B-F18,628,337
1C-A11,637,389
1B-F02,630,443
1C-A40,676,119
1C-A36,677,157
1C-A32,676,203
1C-A28,677,234
1C-A22,677,275
1C-A16,673,342
1C-A12,677,380
1C-A02,676,441
1C-B40,720,126
1C-C39,733,122
1C-B36,727,159
1C-B22,725,245
1C-B16,726,339
1C-B14,716,373
1C-C13,734,374
1C-B02,723,433
1C-C40,766,122
1C-D39,782,125
1C-C36,776,156
1C-C32,773,204
1C-D29,780,232
1C-C22,774,272
1C-C18,764,336
1C-D17,783,333
1C-C02,774,423
1C-D40,811,125
1C-E41,828,124
1C-D36,821,156
1C-D32,822,203
1C-D30,813,228
1C-E29,828,229
1C-D22,821,271
1C-D16,823,338
1C-D02,821,430
1C-E40,859,122
1C-F39,875,123
1C-E36,866,156
1C-E32,866,205
1C-E28,870,232
1C-E22,864,274
1C-E16,869,351
1C-E14,858,391
1C-F13,877,391
1C-E02,868,440
1C-F40,910,125
1D-A41,936,127
1C-F36,912,155
1D-A35,936,157
1C-F32,908,204
1C-F28,905,255
1C-F22,926,283
1C-F18,926,330
1C-F12,913,397
1C-F08,905,427
1C-F02,922,461
1D-A11,941,396
1D-A07,937,427
1D-A40,973,122
1D-B39,993,122
1D-A36,983,159
1D-A32,981,205
1D-A28,985,235
1D-A22,982,275
1D-A16,984,343
1D-B13,980,378
1D-A02,984,436
1D-A40,1021,122
1D-C39,1039,126
1D-B36,1029,159
1D-B32,1028,205
1D-B28,1029,232
1D-C21,1031,277
1D-B16,1033,342
1D-B14,1031,374
1D-B02,1029,429
1D-C40,1079,122
1D-C36,1080,156
1D-C32,1080,201
